id,name,name_en,name_zh,type,parent,level,universe,description,historical,global
OCC.transport.vehicle_maintenance.automotive_mechanic,Automotive Mechanic,Automotive Mechanic,,OCCUPATION,OCC.transport.vehicle_maintenance,3,OCCUPATIONS,Diagnoses and repairs cars and light trucks.,0,1
OCC.transport.vehicle_maintenance.automotive_mechanic.auto_body_repairer,Auto Body Repairer,Auto Body Repairer,,OCCUPATION,OCC.transport.vehicle_maintenance.automotive_mechanic,4,OCCUPATIONS,Repairs vehicle bodies and collision damage.,0,1
OCC.transport.vehicle_maintenance.diesel_mechanic,Diesel Mechanic,Diesel Mechanic,,OCCUPATION,OCC.transport.vehicle_maintenance,3,OCCUPATIONS,Repairs diesel engines in trucks and heavy equipment.,0,1
OCCUPATIONS,Occupations,Occupations,职业,UNIVERSE,,0,OCCUPATIONS,"Jobs, professions, trades, and paid work specializations.",0,1
ORG.business_enterprise,Business Enterprise,Business Enterprise,企业,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,1,ORGANIZATIONS_AND_INSTITUTIONS,"A for-profit organization established to produce, trade, or deliver goods and services.",0,1
ORG.business_enterprise.business_group,Business Group,Business Group,企业集团,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,"A set of legally independent firms linked by ownership, family ties, or cross-shareholding.",0,1
ORG.business_enterprise.business_group.chaebol,Chaebol,Chaebol,财阀,ORGANIZATION_TYPE,ORG.business_enterprise.business_group,3,ORGANIZATIONS_AND_INSTITUTIONS,A large South Korean family-controlled conglomerate of interlinked firms.,0,0
ORG.business_enterprise.business_group.keiretsu,Keiretsu,Keiretsu,系列,ORGANIZATION_TYPE,ORG.business_enterprise.business_group,3,ORGANIZATIONS_AND_INSTITUTIONS,A Japanese business group of interlinked companies around a core bank or trading house.,0,0
ORG.business_enterprise.business_group.zaibatsu,Zaibatsu,Zaibatsu,财阀,ORGANIZATION_TYPE,ORG.business_enterprise.business_group,3,ORGANIZATIONS_AND_INSTITUTIONS,A pre-1945 Japanese family-controlled industrial conglomerate dissolved after World War II.,1,0
ORG.business_enterprise.conglomerate,Conglomerate,Conglomerate,企业集团,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A large multi-industry corporation combining unrelated business lines under one group.,0,1
ORG.business_enterprise.consortium,Consortium,Consortium,联合体,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A temporary association of organizations cooperating on a shared undertaking.,0,1
ORG.business_enterprise.cooperative,Cooperative,Cooperative,合作社,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A member-owned enterprise democratically controlled by those who use its services.,0,1
ORG.business_enterprise.cooperative.agricultural_cooperative,Agricultural Cooperative,Agricultural Cooperative,农业合作社,ORGANIZATION_TYPE,ORG.business_enterprise.cooperative,3,ORGANIZATIONS_AND_INSTITUTIONS,"A cooperative of farmers pooling production, processing, or marketing.",0,1
ORG.business_enterprise.cooperative.consumer_cooperative,Consumer Cooperative,Consumer Cooperative,消费合作社,ORGANIZATION_TYPE,ORG.business_enterprise.cooperative,3,ORGANIZATIONS_AND_INSTITUTIONS,A cooperative owned by its customers.,0,1
ORG.business_enterprise.cooperative.housing_cooperative,Housing Cooperative,Housing Cooperative,住房合作社,ORGANIZATION_TYPE,ORG.business_enterprise.cooperative,3,ORGANIZATIONS_AND_INSTITUTIONS,A cooperative that owns residential property controlled by its resident-members.,0,1
ORG.business_enterprise.cooperative.platform_cooperative,Platform Cooperative,Platform Cooperative,平台合作社,ORGANIZATION_TYPE,ORG.business_enterprise.cooperative,3,ORGANIZATIONS_AND_INSTITUTIONS,A cooperatively owned digital platform serving its members.,0,1
ORG.business_enterprise.cooperative.producer_cooperative,Producer Cooperative,Producer Cooperative,生产合作社,ORGANIZATION_TYPE,ORG.business_enterprise.cooperative,3,ORGANIZATIONS_AND_INSTITUTIONS,A cooperative owned by producers who jointly market output or buy inputs.,0,1
ORG.business_enterprise.cooperative.worker_cooperative,Worker Cooperative,Worker Cooperative,工人合作社,ORGANIZATION_TYPE,ORG.business_enterprise.cooperative,3,ORGANIZATIONS_AND_INSTITUTIONS,A cooperative owned and self-managed by its employees.,0,1
ORG.business_enterprise.corporation,Corporation,Corporation,公司,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,"A legal entity separate from its owners, owned by shareholders who enjoy limited liability.",0,1
ORG.business_enterprise.corporation.benefit_corporation,Benefit Corporation,Benefit Corporation,公益公司,ORGANIZATION_TYPE,ORG.business_enterprise.corporation,3,ORGANIZATIONS_AND_INSTITUTIONS,A for-profit corporation legally bound to pursue a stated public benefit alongside profit.,0,1
ORG.business_enterprise.corporation.private_company,Private Company,Private Company,非上市公司,ORGANIZATION_TYPE,ORG.business_enterprise.corporation,3,ORGANIZATIONS_AND_INSTITUTIONS,A corporation whose shares are closely held and not offered to the public.,0,1
ORG.business_enterprise.corporation.professional_corporation,Professional Corporation,Professional Corporation,专业公司,ORGANIZATION_TYPE,ORG.business_enterprise.corporation,3,ORGANIZATIONS_AND_INSTITUTIONS,A corporation formed by licensed professionals to limit liability while practicing.,0,1
ORG.business_enterprise.corporation.public_company,Public Company,Public Company,上市公司,ORGANIZATION_TYPE,ORG.business_enterprise.corporation,3,ORGANIZATIONS_AND_INSTITUTIONS,A corporation whose shares are listed and traded on a public stock exchange.,0,1
ORG.business_enterprise.corporation.public_limited_company,Public Limited Company,Public Limited Company,公众有限公司,ORGANIZATION_TYPE,ORG.business_enterprise.corporation,3,ORGANIZATIONS_AND_INSTITUTIONS,A UK/Ireland limited-liability company whose shares may be offered to the public.,0,0
ORG.business_enterprise.corporation.s_corporation,S Corporation,S Corporation,,ORGANIZATION_TYPE,ORG.business_enterprise.corporation,3,ORGANIZATIONS_AND_INSTITUTIONS,A US closely held corporation passing income directly to shareholders to avoid double taxation.,0,0
ORG.business_enterprise.corporation.societe_anonyme,Societe Anonyme,Societe Anonyme,股份有限公司,ORGANIZATION_TYPE,ORG.business_enterprise.corporation,3,ORGANIZATIONS_AND_INSTITUTIONS,A continental European public limited company form denoted SA.,0,0
ORG.business_enterprise.corporation.statutory_corporation,Statutory Corporation,Statutory Corporation,法定公司,ORGANIZATION_TYPE,ORG.business_enterprise.corporation,3,ORGANIZATIONS_AND_INSTITUTIONS,A corporation created by statute to carry out public or quasi-public functions.,0,1
ORG.business_enterprise.family_business,Family Business,Family Business,家族企业,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A business owned and managed across successive generations of a family.,0,1
ORG.business_enterprise.franchise,Franchise,Franchise,特许经营,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A licensing arrangement where a franchisee operates under a franchisor's brand and system.,0,1
ORG.business_enterprise.franchise.franchisee,Franchisee,Franchisee,被特许人,ORGANIZATION_TYPE,ORG.business_enterprise.franchise,3,ORGANIZATIONS_AND_INSTITUTIONS,An independent operator licensed to run a business under a franchisor's brand.,0,1
ORG.business_enterprise.franchise.franchisor,Franchisor,Franchisor,特许人,ORGANIZATION_TYPE,ORG.business_enterprise.franchise,3,ORGANIZATIONS_AND_INSTITUTIONS,A company that licenses its brand and operating system to independent operators.,0,1
ORG.business_enterprise.holding_company,Holding Company,Holding Company,控股公司,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A company whose purpose is to own controlling shares in other companies.,0,1
ORG.business_enterprise.joint_venture,Joint Venture,Joint Venture,合资企业,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A separate entity formed by two or more firms for a specific project or market.,0,1
ORG.business_enterprise.large_enterprise,Large Enterprise,Large Enterprise,大型企业,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A business exceeding SME thresholds in employees and revenue.,0,1
ORG.business_enterprise.limited_liability_company,Limited Liability Company,Limited Liability Company,有限责任公司,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A hybrid US entity combining corporate limited liability with partnership-style tax treatment.,0,1
ORG.business_enterprise.limited_liability_company.gmbh,Gesellschaft mit beschrankter Haftung,Gesellschaft mit beschrankter Haftung,有限责任公司,ORGANIZATION_TYPE,ORG.business_enterprise.limited_liability_company,3,ORGANIZATIONS_AND_INSTITUTIONS,"A German, Austrian, or Swiss private limited company form.",0,0
ORG.business_enterprise.limited_liability_company.kabushiki_gaisha,Kabushiki Gaisha,Kabushiki Gaisha,株式会社,ORGANIZATION_TYPE,ORG.business_enterprise.limited_liability_company,3,ORGANIZATIONS_AND_INSTITUTIONS,A Japanese joint-stock company form.,0,0
ORG.business_enterprise.limited_liability_company.series_llc,Series LLC,Series LLC,,ORGANIZATION_TYPE,ORG.business_enterprise.limited_liability_company,3,ORGANIZATIONS_AND_INSTITUTIONS,A limited liability company whose segregated series hold distinct assets and liabilities.,0,1
ORG.business_enterprise.limited_liability_company.single_member_llc,Single-Member LLC,Single-Member LLC,一人有限责任公司,ORGANIZATION_TYPE,ORG.business_enterprise.limited_liability_company,3,ORGANIZATIONS_AND_INSTITUTIONS,A limited liability company with a single owner.,0,1
ORG.business_enterprise.partnership,Partnership,Partnership,合伙企业,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A business jointly owned by two or more partners who share profits and liabilities.,0,1
ORG.business_enterprise.partnership.general_partnership,General Partnership,General Partnership,普通合伙,ORGANIZATION_TYPE,ORG.business_enterprise.partnership,3,ORGANIZATIONS_AND_INSTITUTIONS,A partnership in which all partners share unlimited liability and day-to-day management.,0,1
ORG.business_enterprise.partnership.limited_liability_partnership,Limited Liability Partnership,Limited Liability Partnership,有限责任合伙,ORGANIZATION_TYPE,ORG.business_enterprise.partnership,3,ORGANIZATIONS_AND_INSTITUTIONS,A partnership shielding each partner from liabilities arising from another partner's misconduct.,0,1
ORG.business_enterprise.partnership.limited_partnership,Limited Partnership,Limited Partnership,有限合伙,ORGANIZATION_TYPE,ORG.business_enterprise.partnership,3,ORGANIZATIONS_AND_INSTITUTIONS,A partnership combining general partners with limited partners whose liability is capped at their investment.,0,1
ORG.business_enterprise.shell_company,Shell Company,Shell Company,空壳公司,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A legal entity with no active business used to hold assets or obscure ownership.,0,1
ORG.business_enterprise.small_and_medium_enterprise,Small and Medium-Sized Enterprise,Small and Medium-Sized Enterprise,中小企业,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A business below defined thresholds of headcount and revenue.,0,1
ORG.business_enterprise.small_and_medium_enterprise.medium_enterprise,Medium Enterprise,Medium Enterprise,中型企业,ORGANIZATION_TYPE,ORG.business_enterprise.small_and_medium_enterprise,3,ORGANIZATIONS_AND_INSTITUTIONS,A mid-sized business between small and large enterprise thresholds.,0,1
ORG.business_enterprise.small_and_medium_enterprise.micro_enterprise,Micro-Enterprise,Micro-Enterprise,微型企业,ORGANIZATION_TYPE,ORG.business_enterprise.small_and_medium_enterprise,3,ORGANIZATIONS_AND_INSTITUTIONS,A very small business with a handful of employees and modest turnover.,0,1
ORG.business_enterprise.small_and_medium_enterprise.small_enterprise,Small Enterprise,Small Enterprise,小企业,ORGANIZATION_TYPE,ORG.business_enterprise.small_and_medium_enterprise,3,ORGANIZATIONS_AND_INSTITUTIONS,A small business above micro thresholds but below medium size.,0,1
ORG.business_enterprise.social_enterprise,Social Enterprise,Social Enterprise,社会企业,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,An enterprise trading for a social or environmental mission and reinvesting its surplus.,0,1
ORG.business_enterprise.sole_proprietorship,Sole Proprietorship,Sole Proprietorship,独资经营,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A business owned and run by one individual with no separate legal identity from its owner.,0,1
ORG.business_enterprise.spin_off,Spin-Off,Spin-Off,分拆公司,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A newly independent company created from part of a parent organization.,0,1
ORG.business_enterprise.startup,Startup,Startup,初创企业,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A young company designed for rapid growth around a scalable innovation.,0,1
ORG.business_enterprise.startup.early_stage,Early-Stage Startup,Early-Stage Startup,早期初创,ORGANIZATION_TYPE,ORG.business_enterprise.startup,3,ORGANIZATIONS_AND_INSTITUTIONS,A startup with a product and initial traction seeking early funding.,0,1
ORG.business_enterprise.startup.growth_stage,Growth-Stage Startup,Growth-Stage Startup,成长期初创,ORGANIZATION_TYPE,ORG.business_enterprise.startup,3,ORGANIZATIONS_AND_INSTITUTIONS,A startup scaling a validated product into a larger market.,0,1
ORG.business_enterprise.startup.scale_up,Scale-Up,Scale-Up,扩张期企业,ORGANIZATION_TYPE,ORG.business_enterprise.startup,3,ORGANIZATIONS_AND_INSTITUTIONS,A startup that has reached product-market fit and entered rapid expansion.,0,1
ORG.business_enterprise.startup.seed_stage,Seed-Stage Startup,Seed-Stage Startup,种子期初创,ORGANIZATION_TYPE,ORG.business_enterprise.startup,3,ORGANIZATIONS_AND_INSTITUTIONS,A startup developing an idea before generating stable revenue.,0,1
ORG.business_enterprise.startup.unicorn,Unicorn Startup,Unicorn Startup,独角兽企业,ORGANIZATION_TYPE,ORG.business_enterprise.startup,3,ORGANIZATIONS_AND_INSTITUTIONS,A privately held startup valued at over one billion dollars.,0,1
ORG.business_enterprise.state_owned_enterprise,State-Owned Enterprise,State-Owned Enterprise,国有企业,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A commercial enterprise owned wholly or partly by the state.,0,1
ORG.business_enterprise.subsidiary,Subsidiary,Subsidiary,子公司,ORGANIZATION_TYPE,ORG.business_enterprise,2,ORGANIZATIONS_AND_INSTITUTIONS,A company controlled by a parent or holding company.,0,1
ORG.community_organization,Community Organization,Community Organization,社区组织,ORGANIZATION_TYPE,ORGANIZATIONS_AND_INSTITUTIONS,1,ORGANIZATIONS_AND_INSTITUTIONS,A voluntary organization rooted in a local community.,0,1
ORG.community_organization.community_development_corporation,Community Development Corporation,Community Development Corporation,社区发展公司,ORGANIZATION_TYPE,ORG.community_organization,2,ORGANIZATIONS_AND_INSTITUTIONS,A nonprofit developing affordable housing and community assets.,0,1
ORG.community_organization.community_land_trust,Community Land Trust,Community Land Trust,社区土地信托,ORGANIZATION_TYPE,ORG.community_organization,2,ORGANIZATIONS_AND_INSTITUTIONS,A nonprofit holding land in trust for community benefit.,0,1
ORG.community_organization.country_club,Country Club,Country Club,乡村俱乐部,ORGANIZATION_TYPE,ORG.community_organization,2,ORGANIZATIONS_AND_INSTITUTIONS,"A private club offering recreation, especially golf.",0,1
ORG.community_organization.ejido,Ejido,Ejido,村社,ORGANIZATION_TYPE,ORG.community_organization,2,ORGANIZATIONS_AND_INSTITUTIONS,A Mexican communally owned landholding and its community.,0,0
ORG.community_organization.hobby_club,Hobby Club,Hobby Club,兴趣社团,ORGANIZATION_TYPE,ORG.community_organization,2,ORGANIZATIONS_AND_INSTITUTIONS,A club of enthusiasts of a particular hobby.,0,1
ORG.community_organization.kibbutz,Kibbutz,Kibbutz,基布兹,ORGANIZATION_TYPE,ORG.community_organization,2,ORGANIZATIONS_AND_INSTITUTIONS,An Israeli collective community based on agriculture and shared ownership.,0,0
ORG.community_organization.mahalla,Mahalla,Mahalla,马哈拉,ORGANIZATION_TYPE,ORG.community_organization,2,ORGANIZATIONS_AND_INSTITUTIONS,A Central Asian neighborhood community institution.,0,0
ORG.community_organization.neighborhood_association,Neighborhood Association,Neighborhood Association,邻里协会,ORGANIZATION_TYPE,ORG.community_organization,2,ORGANIZATIONS_AND_INSTITUTIONS,A residents' group for a neighborhood.,0,1
ORG.community_organization.residents_association,Residents' Association,Residents' Association,居民协会,ORGANIZATION_TYPE,ORG.community_organization,2,ORGANIZATIONS_AND_INSTITUTIONS,An association of residents of an area or building.,0,1
ORG.community_organization.scouting_organization,Scouting Organization,Scouting Organization,童子军,ORGANIZATION_TYPE,ORG.community_organization,2,ORGANIZATIONS_AND_INSTITUTIONS,A youth movement emphasizing outdoor skills and service.,0,1
ORG.community_organization.self_help_group,Self-Help Group,Self-Help Group,互助小组,ORGANIZATION_TYPE,ORG.community_organization,2,ORGANIZATIONS_AND_INSTITUTIONS,A peer group supporting members around shared challenges.,0,1
