:ID,:LABEL,id:ID,name,name_zh,type,universe,level:INT
ORG.educational_institution.early_childhood_center.preschool,Node;INSTITUTION,ORG.educational_institution.early_childhood_center.preschool,Preschool,学前班,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.further_education_college,Node;INSTITUTION,ORG.educational_institution.further_education_college,Further Education College,继续教育学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.graduate_school,Node;INSTITUTION,ORG.educational_institution.graduate_school,Graduate School,研究生院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.international_school,Node;INSTITUTION,ORG.educational_institution.international_school,International School,国际学校,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.k_12_school,Node;INSTITUTION,ORG.educational_institution.k_12_school,K-12 School,中小学,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.madrasa,Node;INSTITUTION,ORG.educational_institution.madrasa,Madrasa,麦德莱赛,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.military_academy,Node;INSTITUTION,ORG.educational_institution.military_academy,Military Academy,军校,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.primary_school,Node;INSTITUTION,ORG.educational_institution.primary_school,Primary School,小学,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.private_school,Node;INSTITUTION,ORG.educational_institution.private_school,Private School,私立学校,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.professional_school,Node;INSTITUTION,ORG.educational_institution.professional_school,Professional School,专业学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.professional_school.business_school,Node;INSTITUTION,ORG.educational_institution.professional_school.business_school,Business School,商学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.professional_school.law_school,Node;INSTITUTION,ORG.educational_institution.professional_school.law_school,Law School,法学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.professional_school.medical_school,Node;INSTITUTION,ORG.educational_institution.professional_school.medical_school,Medical School,医学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.secondary_school,Node;INSTITUTION,ORG.educational_institution.secondary_school,Secondary School,中学,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.secondary_school.grammar_school,Node;INSTITUTION,ORG.educational_institution.secondary_school.grammar_school,Grammar School,文法学校,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.secondary_school.high_school,Node;INSTITUTION,ORG.educational_institution.secondary_school.high_school,High School,高中,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.secondary_school.middle_school,Node;INSTITUTION,ORG.educational_institution.secondary_school.middle_school,Middle School,初中,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.seminary,Node;INSTITUTION,ORG.educational_institution.seminary,Seminary,神学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.special_education_school,Node;INSTITUTION,ORG.educational_institution.special_education_school,Special Education School,特殊教育学校,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.university,Node;INSTITUTION,ORG.educational_institution.university,University,大学,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.educational_institution.university.collegiate_university,Node;INSTITUTION,ORG.educational_institution.university.collegiate_university,Collegiate University,学院制大学,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.university.liberal_arts_college,Node;INSTITUTION,ORG.educational_institution.university.liberal_arts_college,Liberal Arts College,文理学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.university.online_university,Node;INSTITUTION,ORG.educational_institution.university.online_university,Online University,网络大学,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.university.open_university,Node;INSTITUTION,ORG.educational_institution.university.open_university,Open University,开放大学,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.university.polytechnic,Node;INSTITUTION,ORG.educational_institution.university.polytechnic,Polytechnic,理工学院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.university.research_university,Node;INSTITUTION,ORG.educational_institution.university.research_university,Research University,研究型大学,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.university.technical_university,Node;INSTITUTION,ORG.educational_institution.university.technical_university,Technical University,理工大学,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.educational_institution.vocational_school,Node;INSTITUTION,ORG.educational_institution.vocational_school,Vocational School,职业学校,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution,Node;INSTITUTION,ORG.financial_institution,Financial Institution,金融机构,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,1
ORG.financial_institution.asset_management_firm,Node;INSTITUTION,ORG.financial_institution.asset_management_firm,Asset Management Firm,资产管理公司,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.bank,Node;INSTITUTION,ORG.financial_institution.bank,Bank,银行,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.bank.commercial_bank,Node;INSTITUTION,ORG.financial_institution.bank.commercial_bank,Commercial Bank,商业银行,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.bank.community_bank,Node;INSTITUTION,ORG.financial_institution.bank.community_bank,Community Bank,社区银行,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.bank.investment_bank,Node;INSTITUTION,ORG.financial_institution.bank.investment_bank,Investment Bank,投资银行,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.bank.merchant_bank,Node;INSTITUTION,ORG.financial_institution.bank.merchant_bank,Merchant Bank,商人银行,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.bank.private_bank,Node;INSTITUTION,ORG.financial_institution.bank.private_bank,Private Bank,私人银行,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.bank.retail_bank,Node;INSTITUTION,ORG.financial_institution.bank.retail_bank,Retail Bank,零售银行,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.bank.universal_bank,Node;INSTITUTION,ORG.financial_institution.bank.universal_bank,Universal Bank,全能银行,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.broker_dealer,Node;INSTITUTION,ORG.financial_institution.broker_dealer,Broker-Dealer,券商,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.building_society,Node;INSTITUTION,ORG.financial_institution.building_society,Building Society,建房互助会,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.clearing_house,Node;INSTITUTION,ORG.financial_institution.clearing_house,Clearing House,清算所,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.credit_union,Node;INSTITUTION,ORG.financial_institution.credit_union,Credit Union,信用合作社,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.custodian_bank,Node;INSTITUTION,ORG.financial_institution.custodian_bank,Custodian Bank,托管银行,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.insurance_company,Node;INSTITUTION,ORG.financial_institution.insurance_company,Insurance Company,保险公司,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.insurance_company.life_insurance_company,Node;INSTITUTION,ORG.financial_institution.insurance_company.life_insurance_company,Life Insurance Company,人寿保险公司,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.insurance_company.property_and_casualty_insurer,Node;INSTITUTION,ORG.financial_institution.insurance_company.property_and_casualty_insurer,Property and Casualty Insurer,财产保险公司,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.insurance_company.reinsurer,Node;INSTITUTION,ORG.financial_institution.insurance_company.reinsurer,Reinsurer,再保险公司,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.investment_fund,Node;INSTITUTION,ORG.financial_institution.investment_fund,Investment Fund,投资基金,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.investment_fund.hedge_fund,Node;INSTITUTION,ORG.financial_institution.investment_fund.hedge_fund,Hedge Fund,对冲基金,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.investment_fund.mutual_fund,Node;INSTITUTION,ORG.financial_institution.investment_fund.mutual_fund,Mutual Fund,共同基金,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.investment_fund.pension_fund,Node;INSTITUTION,ORG.financial_institution.investment_fund.pension_fund,Pension Fund,养老基金,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.investment_fund.private_equity_fund,Node;INSTITUTION,ORG.financial_institution.investment_fund.private_equity_fund,Private Equity Fund,私募股权基金,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.investment_fund.venture_capital_fund,Node;INSTITUTION,ORG.financial_institution.investment_fund.venture_capital_fund,Venture Capital Fund,风险投资基金,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.financial_institution.microfinance_institution,Node;INSTITUTION,ORG.financial_institution.microfinance_institution,Microfinance Institution,小额信贷机构,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.rotating_savings_and_credit_association,Node;INSTITUTION,ORG.financial_institution.rotating_savings_and_credit_association,Rotating Savings and Credit Association,互助储金会,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.savings_and_loan_association,Node;INSTITUTION,ORG.financial_institution.savings_and_loan_association,Savings and Loan Association,储贷协会,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.financial_institution.stock_exchange,Node;INSTITUTION,ORG.financial_institution.stock_exchange,Stock Exchange,证券交易所,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution,Node;INSTITUTION,ORG.government_institution,Government Institution,政府机构,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,1
ORG.government_institution.central_bank,Node;INSTITUTION,ORG.government_institution.central_bank,Central Bank,中央银行,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.central_government,Node;INSTITUTION,ORG.government_institution.central_government,Central Government,中央政府,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.correctional_institution,Node;INSTITUTION,ORG.government_institution.correctional_institution,Correctional Institution,惩教机构,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.customs_agency,Node;INSTITUTION,ORG.government_institution.customs_agency,Customs Agency,海关,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.emergency_medical_service,Node;INSTITUTION,ORG.government_institution.emergency_medical_service,Emergency Medical Service,急救服务,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.executive_agency,Node;INSTITUTION,ORG.government_institution.executive_agency,Executive Agency,执行机构,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.fire_service,Node;INSTITUTION,ORG.government_institution.fire_service,Fire Service,消防队,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.government_agency,Node;INSTITUTION,ORG.government_institution.government_agency,Government Agency,行政机关,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.government_department,Node;INSTITUTION,ORG.government_institution.government_department,Government Department,政府部门,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.independent_agency,Node;INSTITUTION,ORG.government_institution.independent_agency,Independent Agency,独立机构,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.intelligence_agency,Node;INSTITUTION,ORG.government_institution.intelligence_agency,Intelligence Agency,情报机构,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.judiciary,Node;INSTITUTION,ORG.government_institution.judiciary,Judiciary,司法机关,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.judiciary.court,Node;INSTITUTION,ORG.government_institution.judiciary.court,Court,法院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.judiciary.court.appellate_court,Node;INSTITUTION,ORG.government_institution.judiciary.court.appellate_court,Appellate Court,上诉法院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,4
ORG.government_institution.judiciary.court.constitutional_court,Node;INSTITUTION,ORG.government_institution.judiciary.court.constitutional_court,Constitutional Court,宪法法院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,4
ORG.government_institution.judiciary.court.supreme_court,Node;INSTITUTION,ORG.government_institution.judiciary.court.supreme_court,Supreme Court,最高法院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,4
ORG.government_institution.judiciary.court.trial_court,Node;INSTITUTION,ORG.government_institution.judiciary.court.trial_court,Trial Court,初审法院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,4
ORG.government_institution.judiciary.tribunal,Node;INSTITUTION,ORG.government_institution.judiciary.tribunal,Tribunal,裁判庭,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.law_enforcement_agency,Node;INSTITUTION,ORG.government_institution.law_enforcement_agency,Law Enforcement Agency,执法机关,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.law_enforcement_agency.local_police,Node;INSTITUTION,ORG.government_institution.law_enforcement_agency.local_police,Local Police,地方警察,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.law_enforcement_agency.national_police,Node;INSTITUTION,ORG.government_institution.law_enforcement_agency.national_police,National Police,国家警察,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.legislature,Node;INSTITUTION,ORG.government_institution.legislature,Legislature,立法机关,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.legislature.chamber_of_deputies,Node;INSTITUTION,ORG.government_institution.legislature.chamber_of_deputies,Chamber of Deputies,众议院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.legislature.congress,Node;INSTITUTION,ORG.government_institution.legislature.congress,Congress,国会,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.legislature.house_of_representatives,Node;INSTITUTION,ORG.government_institution.legislature.house_of_representatives,House of Representatives,众议院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.legislature.parliament,Node;INSTITUTION,ORG.government_institution.legislature.parliament,Parliament,议会,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.legislature.senate,Node;INSTITUTION,ORG.government_institution.legislature.senate,Senate,参议院,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.legislature.unicameral_legislature,Node;INSTITUTION,ORG.government_institution.legislature.unicameral_legislature,Unicameral Legislature,一院制议会,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.local_government,Node;INSTITUTION,ORG.government_institution.local_government,Local Government,地方政府,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.local_government.county_government,Node;INSTITUTION,ORG.government_institution.local_government.county_government,County Government,县政府,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.local_government.municipality,Node;INSTITUTION,ORG.government_institution.local_government.municipality,Municipality,市政府,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.local_government.prefecture,Node;INSTITUTION,ORG.government_institution.local_government.prefecture,Prefecture,县(行政区),INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.local_government.province,Node;INSTITUTION,ORG.government_institution.local_government.province,Province,省,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.local_government.town_government,Node;INSTITUTION,ORG.government_institution.local_government.town_government,Town Government,镇政府,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.military_organization,Node;INSTITUTION,ORG.government_institution.military_organization,Military Organization,军事组织,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
ORG.government_institution.military_organization.air_force,Node;INSTITUTION,ORG.government_institution.military_organization.air_force,Air Force,空军,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.military_organization.army,Node;INSTITUTION,ORG.government_institution.military_organization.army,Army,陆军,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.military_organization.coast_guard,Node;INSTITUTION,ORG.government_institution.military_organization.coast_guard,Coast Guard,海岸警卫队,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.military_organization.gendarmerie,Node;INSTITUTION,ORG.government_institution.military_organization.gendarmerie,Gendarmerie,宪兵队,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.military_organization.marine_corps,Node;INSTITUTION,ORG.government_institution.military_organization.marine_corps,Marine Corps,海军陆战队,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.military_organization.navy,Node;INSTITUTION,ORG.government_institution.military_organization.navy,Navy,海军,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,3
ORG.government_institution.ministry,Node;INSTITUTION,ORG.government_institution.ministry,Ministry,部,INSTITUTION,ORGANIZATIONS_AND_INSTITUTIONS,2
