:START_ID,:END_ID,:TYPE,relation,kind
ROLE.age_life_stage.life_transition.empty_nester,ROLE.age_life_stage.life_transition,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.age_life_stage.life_transition.expectant_parent,ROLE.age_life_stage.life_transition,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.age_life_stage.life_transition.newlywed,ROLE.age_life_stage.life_transition,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.age_life_stage.rites_of_passage,ROLE.age_life_stage,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.age_life_stage.rites_of_passage.debutante,ROLE.age_life_stage.rites_of_passage,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.age_life_stage.rites_of_passage.initiate,ROLE.age_life_stage.rites_of_passage,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.age_life_stage.rites_of_passage.quinceanera,ROLE.age_life_stage.rites_of_passage,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.age_life_stage.rites_of_passage.seijin_shiki,ROLE.age_life_stage.rites_of_passage,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual,SOCIAL_ROLES,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual,HK.anthropology,RELATED_TO,RELATED_TO,explicit
ROLE.ceremonial_ritual.festival,ROLE.ceremonial_ritual,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.festival.carnival_king,ROLE.ceremonial_ritual.festival,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.festival.festival_queen,ROLE.ceremonial_ritual.festival,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.festival.masquerader,ROLE.ceremonial_ritual.festival,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.funeral,ROLE.ceremonial_ritual,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.funeral.chief_mourner,ROLE.ceremonial_ritual.funeral,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.funeral.eulogist,ROLE.ceremonial_ritual.funeral,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.funeral.mourner,ROLE.ceremonial_ritual.funeral,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.funeral.pallbearer,ROLE.ceremonial_ritual.funeral,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.officiant,ROLE.ceremonial_ritual,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.officiant.celebrant,ROLE.ceremonial_ritual.officiant,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.officiant.master_of_ceremonies,ROLE.ceremonial_ritual.officiant,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.officiant.master_of_ceremonies,ROLE.ceremonial_ritual.officiant.celebrant,RELATED_TO,RELATED_TO,explicit
ROLE.ceremonial_ritual.wedding,ROLE.ceremonial_ritual,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.wedding.best_man,ROLE.ceremonial_ritual.wedding,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.wedding.bridesmaid,ROLE.ceremonial_ritual.wedding,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.wedding.flower_girl,ROLE.ceremonial_ritual.wedding,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.wedding.groomsman,ROLE.ceremonial_ritual.wedding,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.wedding.maid_of_honor,ROLE.ceremonial_ritual.wedding,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.wedding.matchmaker,ROLE.ceremonial_ritual.wedding,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.wedding.nakodo,ROLE.ceremonial_ritual.wedding,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.ceremonial_ritual.wedding.nakodo,ROLE.ceremonial_ritual.wedding.matchmaker,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ROLE.clan_village,SOCIAL_ROLES,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village,HK.anthropology,RELATED_TO,RELATED_TO,explicit
ROLE.clan_village.clan,ROLE.clan_village,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.clan.ancestral_shrine_keeper,ROLE.clan_village.clan,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.clan.clan_chief,ROLE.clan_village.clan,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.clan.clan_mother,ROLE.clan_village.clan,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.clan.lineage_head,ROLE.clan_village.clan,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.specialist,ROLE.clan_village,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.specialist.griot,ROLE.clan_village.specialist,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.specialist.griot,ROLE.clan_village.clan.clan_chief,RELATED_TO,RELATED_TO,explicit
ROLE.clan_village.specialist.okyeame,ROLE.clan_village.specialist,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.specialist.okyeame,ROLE.clan_village.tribal.asantehene,RELATED_TO,RELATED_TO,explicit
ROLE.clan_village.specialist.town_crier,ROLE.clan_village.specialist,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.specialist.town_crier,ROLE.informal_honorific.social_position.opinion_leader,HISTORICAL_SUCCESSOR,HISTORICAL_SUCCESSOR,explicit
ROLE.clan_village.specialist.village_mediator,ROLE.clan_village.specialist,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.specialist.village_mediator,ROLE.community_civil.dispute.mediator,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ROLE.clan_village.tribal,ROLE.clan_village,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.tribal.ariki,ROLE.clan_village.tribal,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.tribal.asantehene,ROLE.clan_village.tribal,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.tribal.big_man,ROLE.clan_village.tribal,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.tribal.kgosi,ROLE.clan_village.tribal,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.tribal.matai,ROLE.clan_village.tribal,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.tribal.oba,ROLE.clan_village.tribal,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.tribal.paramount_chief,ROLE.clan_village.tribal,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.tribal.queen_mother,ROLE.clan_village.tribal,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.tribal.queen_mother,ROLE.clan_village.tribal.oba,RELATED_TO,RELATED_TO,explicit
ROLE.clan_village.tribal.rangatira,ROLE.clan_village.tribal,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.tribal.sachem,ROLE.clan_village.tribal,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.tribal.tribal_chief,ROLE.clan_village.tribal,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.village,ROLE.clan_village,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.village.bao_head,ROLE.clan_village.village,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.village.bao_head,ROLE.clan_village.village.village_head,HISTORICAL_SUCCESSOR,HISTORICAL_SUCCESSOR,explicit
ROLE.clan_village.village.council_of_elders_member,ROLE.clan_village.village,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.village.lizheng,ROLE.clan_village.village,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.village.lizheng,ROLE.clan_village.village.village_head,HISTORICAL_SUCCESSOR,HISTORICAL_SUCCESSOR,explicit
ROLE.clan_village.village.market_head,ROLE.clan_village.village,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.village.village_head,ROLE.clan_village.village,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.clan_village.village.village_headwoman,ROLE.clan_village.village,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil,SOCIAL_ROLES,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil,HK.sociology,RELATED_TO,RELATED_TO,explicit
ROLE.community_civil.dispute,ROLE.community_civil,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.dispute.mediator,ROLE.community_civil.dispute,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.dispute.mediator,ROLE.legal_judicial.adr.mediator,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ROLE.community_civil.dispute.peacemaker,ROLE.community_civil.dispute,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.leadership,ROLE.community_civil,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.leadership.block_captain,ROLE.community_civil.leadership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.leadership.community_elder,ROLE.community_civil.leadership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.leadership.community_elder,ROLE.age_life_stage.adulthood.elder,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ROLE.community_civil.leadership.community_leader,ROLE.community_civil.leadership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.leadership.community_organizer,ROLE.community_civil.leadership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.leadership.neighborhood_committee_member,ROLE.community_civil.leadership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.membership,ROLE.community_civil,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.membership.exile,ROLE.community_civil.membership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.membership.guest,ROLE.community_civil.membership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.membership.host,ROLE.community_civil.membership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.membership.local,ROLE.community_civil.membership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.membership.migrant,ROLE.community_civil.membership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.membership.neighbor,ROLE.community_civil.membership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.membership.newcomer,ROLE.community_civil.membership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.membership.refugee,ROLE.community_civil.membership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.membership.resident,ROLE.community_civil.membership,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.volunteerism,ROLE.community_civil,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.volunteerism.activist,ROLE.community_civil.volunteerism,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.volunteerism.advocate,ROLE.community_civil.volunteerism,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.volunteerism.donor,ROLE.community_civil.volunteerism,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.volunteerism.patron,ROLE.community_civil.volunteerism,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.volunteerism.philanthropist,ROLE.community_civil.volunteerism,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.volunteerism.volunteer,ROLE.community_civil.volunteerism,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.community_civil.volunteerism.whistleblower,ROLE.community_civil.volunteerism,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social,SOCIAL_ROLES,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social,HK.economics,RELATED_TO,RELATED_TO,explicit
ROLE.economic_social.credit,ROLE.economic_social,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.credit.creditor,ROLE.economic_social.credit,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.credit.debtor,ROLE.economic_social.credit,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.credit.guarantor,ROLE.economic_social.credit,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.exchange,ROLE.economic_social,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.exchange.client,ROLE.economic_social.exchange,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.exchange.customer,ROLE.economic_social.exchange,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.exchange.vendor,ROLE.economic_social.exchange,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.property,ROLE.economic_social,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.property.homeowner,ROLE.economic_social.property,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.property.landlord,ROLE.economic_social.property,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.property.squatter,ROLE.economic_social.property,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.economic_social.property.tenant,ROLE.economic_social.property,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational,SOCIAL_ROLES,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational,HK.education,RELATED_TO,RELATED_TO,explicit
ROLE.educational.instructor,ROLE.educational,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.instructor.class_monitor,ROLE.educational.instructor,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.instructor.class_monitor,ROLE.educational.instructor.teacher,RELATED_TO,RELATED_TO,explicit
ROLE.educational.instructor.classmate,ROLE.educational.instructor,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.instructor.prefect,ROLE.educational.instructor,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.instructor.teacher,ROLE.educational.instructor,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.instructor.teacher,ROLE.informal_honorific.mentorship.mentor,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ROLE.educational.instructor.tutor,ROLE.educational.instructor,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.learner,ROLE.educational,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.learner.alumnus,ROLE.educational.learner,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.learner.apprentice,ROLE.educational.learner,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.learner.apprentice,ROLE.informal_honorific.mentorship.mentor,RELATED_TO,RELATED_TO,explicit
ROLE.educational.learner.autodidact,ROLE.educational.learner,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.learner.intern,ROLE.educational.learner,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.learner.scholar,ROLE.educational.learner,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.educational.learner.student,ROLE.educational.learner,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship,SOCIAL_ROLES,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship,HK.anthropology,RELATED_TO,RELATED_TO,explicit
ROLE.family_kinship.child,ROLE.family_kinship,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.child.adopted_child,ROLE.family_kinship.child,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.child.child_bride,ROLE.family_kinship.child,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.child.daughter,ROLE.family_kinship.child,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.child.son,ROLE.family_kinship.child,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.extended,ROLE.family_kinship,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.extended.aunt,ROLE.family_kinship.extended,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.extended.cousin,ROLE.family_kinship.extended,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.extended.nephew,ROLE.family_kinship.extended,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.extended.niece,ROLE.family_kinship.extended,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.extended.uncle,ROLE.family_kinship.extended,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.fictive,ROLE.family_kinship,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.fictive.blood_brother,ROLE.family_kinship.fictive,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.fictive.compadre,ROLE.family_kinship.fictive,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.fictive.compadre,ROLE.family_kinship.fictive.godparent,RELATED_TO,RELATED_TO,explicit
ROLE.family_kinship.fictive.godparent,ROLE.family_kinship.fictive,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.fictive.godparent,ROLE.family_kinship.parent,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ROLE.family_kinship.fictive.godparent,ROLE.religious_spiritual.lay.layperson,RELATED_TO,RELATED_TO,explicit
ROLE.family_kinship.fictive.milk_sibling,ROLE.family_kinship.fictive,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.fictive.wet_nurse,ROLE.family_kinship.fictive,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.grandparent,ROLE.family_kinship,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.grandparent.grandfather,ROLE.family_kinship.grandparent,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.grandparent.grandmother,ROLE.family_kinship.grandparent,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.in_law,ROLE.family_kinship,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.in_law.co_sibling_in_law,ROLE.family_kinship.in_law,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.in_law.daughter_in_law,ROLE.family_kinship.in_law,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.in_law.father_in_law,ROLE.family_kinship.in_law,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.in_law.mother_in_law,ROLE.family_kinship.in_law,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.in_law.son_in_law,ROLE.family_kinship.in_law,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.lineage,ROLE.family_kinship,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.lineage,HK.anthropology,RELATED_TO,RELATED_TO,explicit
ROLE.family_kinship.lineage.ancestor,ROLE.family_kinship.lineage,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.lineage.descendant,ROLE.family_kinship.lineage,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.lineage.family_elder,ROLE.family_kinship.lineage,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.lineage.heir,ROLE.family_kinship.lineage,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.lineage.matriarch,ROLE.family_kinship.lineage,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.lineage.patriarch,ROLE.family_kinship.lineage,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.lineage.patriarch,ROLE.clan_village.clan.clan_chief,OVERLAPS_WITH,OVERLAPS_WITH,explicit
ROLE.family_kinship.parent,ROLE.family_kinship,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.parent.adoptive_parent,ROLE.family_kinship.parent,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.parent.father,ROLE.family_kinship.parent,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.parent.foster_parent,ROLE.family_kinship.parent,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
ROLE.family_kinship.parent.guardian,ROLE.family_kinship.parent,SPECIALIZATION_OF,SPECIALIZATION_OF,parent
